PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20161001;07CL;00;Basisschool Windroos;3962AD;WIJK BIJ DUURSTEDE;352;Wijk bij Duurstede;Utrecht;Bo;Algemeen bijzonder;69447;1212,62857142857;140
20161001;07CM;00;Jenaplan Bs 't Hogeland;8162GM;EPE;232;Epe;Gelderland;Bo;Algemeen bijzonder;41634;2709,82467532468;154
20161001;07CN;00;Rehobothschool;4696RJ;STAVENISSE;716;Tholen;Zeeland;Bo;Reformatorisch;81902;3305,37055837563;197
20161001;07CO;00;Stg v KL en LO op GG;4675BW;SINT PHILIPSLAND;716;Tholen;Zeeland;Bo;Reformatorisch;81967;0;130
20161001;07CP;00;Bernard Lievegoed School;6229GX;MAASTRICHT;935;Maastricht;Limburg;Bo;Antroposofisch;41246;4388,31400966184;237
20161001;07CQ;00;Koos Meinderts;2552JC;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;20281;769,007575757576;396
20161001;07CT;00;Chr BS de Fakkel;2977XA;GOUDRIAAN;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;82084;35,9480519480519;77
20161001;07CU;00;Basisschool Sint Jozef;6439BG;DOENRADE;962;Schinnen;Limburg;Bo;Rooms-Katholiek;83280;234,4;81
20161001;07CW;00;Basisschool De Schare;5454GH;SINT HUBERT;815;Mill en Sint Hubert;Noord-Brabant;Bo;Rooms-Katholiek;71749;123,2;80
20161001;07CX;00;De Vijfster;7312HR;APELDOORN;200;Apeldoorn;Gelderland;Bo;Antroposofisch;77456;3143,23489932886;149
20161001;07CY;00;BS Franciscus;5074PE;BIEZENMORTEL;788;Haaren;Noord-Brabant;Bo;Rooms-Katholiek;60204;1104,95327102804;107
20161001;07CZ;00;Basisschool Antonius;5469EW;ERP;860;Veghel;Noord-Brabant;Bo;Rooms-Katholiek;73712;1166,73863636364;88
20161001;07DA;00;RK Basisschool De Vest;5528AV;HOOGELOON;1728;Bladel;Noord-Brabant;Bo;Rooms-Katholiek;44201;132,88961038961;154
20161001;07DB;00;Basisschool Aquamarijn;6541ZE;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;29810;653,771276595745;188
20161001;07DC;00;PC Basissch De Ruigenhil;4797HN;WILLEMSTAD NB;1709;Moerdijk;Noord-Brabant;Bo;Protestants-Christelijk;41782;585,612903225806;31
20161001;07DD;00;Basisschool De Schute;4373AK;BIGGEKERKE;717;Veere;Zeeland;Bo;Protestants-Christelijk;40959;2306,27868852459;61
20161001;07DE;00;BS De Lier;5815AJ;MERSELO;984;Venray;Limburg;Bo;Rooms-Katholiek;44397;1365,82307692308;130
20161001;07DF;00;Basisschool St Oda;5813CD;YSSELSTEYN LB;984;Venray;Limburg;Bo;Rooms-Katholiek;44397;588,923076923077;195
20161001;07DG;00;Basissch De Klokkenberg;6522KB;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Protestants-Christelijk;82591;1081,30722891566;170
20161001;07DH;00;RK Basisschool St Jan;4909AW;OOSTEIND;826;Oosterhout;Noord-Brabant;Bo;Rooms-Katholiek;40278;77,5138888888889;72
20161001;07DI;00;Jenaplansch De Waterval;2162JK;LISSE;553;Lisse;Zuid-Holland;Bo;Algemeen bijzonder;82747;752,270967741935;155
20161001;07DJ;00;Basisschool Pendula;5017CA;TILBURG;855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;40524;898,598513011152;270
20161001;07DK;00;Basisschool 't Kempken;7104BD;WINTERSWIJK MEDDO;294;Winterswijk;Gelderland;Bo;Algemeen bijzonder;82786;346,645454545455;110
20161001;07DL;00;OBS De Parkenschool;7316BM;APELDOORN;200;Apeldoorn;Gelderland;Bo;Openbaar;41616;1162,81071428571;280
20161001;07DM;00;De Nieuwe School;1135BT;EDAM;385;Edam-Volendam;Noord-Holland;Bo;Algemeen bijzonder;82838;676,519337016575;181
20161001;07DN;00;Bs De Zonnehof;6091NS;LEVEROY;946;Nederweert;Limburg;Bo;Rooms-Katholiek;50819;487,28;100
20161001;07DP;00;Samenwerkingssch Emmaus;2264KW;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Algemeen bijzonder;20281;613,898550724638;552
20161001;07DQ;00;Vrije School Michael;1403GD;BUSSUM;1942;Gooise Meren;Noord-Holland;Bo;Antroposofisch;82981;2921,992;250
20161001;07DZ;00;CBS De Fontein;7775AX;LUTTEN;160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;83267;834;135
20161001;07EC;00;KBS Blaricum;1261MX;BLARICUM;376;Blaricum;Noord-Holland;Bo;Rooms-Katholiek;78912;1291,38040345821;347
20161001;07ED;00;PCBS De Wiedekieker;8326CE;SINT JANSKLOOSTER;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;60,7339449541284;109
20161001;07EE;00;CBS De Rank;4431EP;'S-GRAVENPOLDER;654;Borsele;Zeeland;Bo;Protestants-Christelijk;41582;570,259615384615;104
20161001;07EF;00;Willibrordus;7561PT;DEURNINGEN;1774;Dinkelland;Overijssel;Bo;Rooms-Katholiek;75219;319,157360406091;197
20161001;07EG;00;De leerlingst;6081GR;HAELEN;1640;Leudal;Limburg;Bo;Rooms-Katholiek;23961;1263,7875;320
20161001;07EI;00;Basisschool St Theresia;3723KR;BILTHOVEN;310;De Bilt;Utrecht;Bo;Rooms-Katholiek;41794;1007,97584541063;621
20161001;07EJ;00;Basisschool Wingerd;6617AC;BERGHAREN;296;Wijchen;Gelderland;Bo;Rooms-Katholiek;38001;27,2429378531073;177
20161001;07EK;00;NH Basisschool De Zaaier;3784WT;TERSCHUUR;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;408,337837837838;74
20161001;07EM;00;CBS 't Fundament;9866AT;LUTJEGAST;15;Grootegast;Groningen;Bo;Protestants-Christelijk;41571;0;81
20161001;07EN;00;CBS PWA;8061JM;HASSELT;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41343;569,801801801802;112
20161001;07EP;00;Basissch De Appelgaard;3862PD;NIJKERK GLD;267;Nijkerk;Gelderland;Bo;Protestants-Christelijk;89155;849,765957446809;47
20161001;07EQ;00;Basisschool De Regenboog;3891CN;ZEEWOLDE;50;Zeewolde;Flevoland;Bo;Protestants-Christelijk;42600;1375,02941176471;136
20161001;07ER;00;RK Basisschool Budschop;6031AK;NEDERWEERT;946;Nederweert;Limburg;Bo;Rooms-Katholiek;50819;235,611111111111;90
20161001;07ET;00;Elckerlyc Bs Freinetonderwijs;1852WS;HEILOO;399;Heiloo;Noord-Holland;Bo;Algemeen bijzonder;84489;1439,85632183908;174
20161001;07EX;00;Vrije School Amersfoort;3816SE;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Antroposofisch;84801;2572,84;350
20161001;07FA;00;Basissch De Meerstromen;4503AT;GROEDE;1714;Sluis;Zeeland;Bo;Samenwerking PC, RK;37299;1123,04210526316;95
20161001;07FD;00;Eerste Montessorischool;4611SC;BERGEN OP ZOOM;748;Bergen op Zoom;Noord-Brabant;Bo;Algemeen bijzonder;40980;1432,14655172414;233
20161001;07FE;00;De Meertuin;1774AK;SLOOTDORP;1911;Hollands Kroon;Noord-Holland;Bo;Algemeen bijzonder;85217;207,645833333333;144
20161001;07FF;00;SSBO De Sudwester;8608CX;SNEEK;1900;S∑dwest-Frysl‘n;Friesland;Sbo;Protestants-Christelijk;85321;9601,11182108626;313
20161001;07FI;00;Basisschool De Ratel;6591XP;GENNEP;907;Gennep;Limburg;Bo;Rooms-Katholiek;37663;140,326409495549;351
20161001;07FJ;00;Basisschool De Leydraad;5266AV;CROMVOIRT;865;Vught;Noord-Brabant;Bo;Rooms-Katholiek;39600;1233,24285714286;70
20161001;07FK;00;OBS De Slinger;7121DP;AALTEN;197;Aalten;Gelderland;Bo;Openbaar;41501;875,362962962963;135
20161001;07FL;00;De Horizon;5721VM;ASTEN;743;Asten;Noord-Brabant;Bo;Openbaar;41860;151,653225806452;124
20161001;07FM;00;Basisschool 't Busseltje;5521GD;EERSEL;770;Eersel;Noord-Brabant;Bo;Openbaar;41662;328,156;250
20161001;07FU;00;Basissch De Driemaster;8061AW;HASSELT;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41343;253,127906976744;172
20161001;07FU;01;De Driemaster, loc Mastenbroek;8294PE;MASTENBROEK;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41343;2600,66666666667;18
20161001;07FY;00;Basisschool Anne Frank;2665TK;BLEISWIJK;1621;Lansingerland;Zuid-Holland;Bo;Openbaar;41488;171,757009345794;321
20161001;07FZ;00;BS Het Tweespan;3381AM;GIESSENBURG;689;Giessenlanden;Zuid-Holland;Bo;Openbaar;41638;1521,18072289157;166
20161001;07GB;00;Basisschool De Meidoorn;5331VA;KERKDRIEL;263;Maasdriel;Gelderland;Bo;Openbaar;41633;975,0625;128
20161001;07GC;00;Basisschool De Bolster;5271KL;SINT-MICHIELSGESTEL;845;Sint-Michielsgestel;Noord-Brabant;Bo;Openbaar;41633;2118,16285714286;350
20161001;07GD;00;Basisschool De Regenboog;4731VW;OUDENBOSCH;1655;Halderberge;Noord-Brabant;Bo;Openbaar;41471;242,752688172043;279
20161001;07GE;00;Opb Basissch De Meenthe;9421NP;BOVENSMILDE;1731;Midden-Drenthe;Drenthe;Bo;Openbaar;41812;152,098360655738;122
20161001;07GF;00;OBS De Touwladder;7642AS;WIERDEN;189;Wierden;Overijssel;Bo;Openbaar;41476;914,689655172414;29
20161001;07GT;00;Sparrenbosschool;2121CJ;BENNEBROEK;377;Bloemendaal;Noord-Holland;Bo;Openbaar;41500;763,701986754967;151
20161001;07GU;00;Opb Basisschool De Bron;5751WJ;DEURNE;762;Deurne;Noord-Brabant;Bo;Openbaar;41860;327,168224299065;107
20161001;07GX;00;OBS Lydinge;9965RE;LEENS;1663;De Marne;Groningen;Bo;Openbaar;13683;1688,1;50
20161001;07GY;00;OBS de Korenbloem;5688PG;OIRSCHOT;823;Oirschot;Noord-Brabant;Bo;Openbaar;41662;99,8761061946903;226
20161001;07HL;00;RK Basisschool Andreas;2215CK;VOORHOUT;1525;Teylingen;Zuid-Holland;Bo;Rooms-Katholiek;40967;86,8381742738589;241
20161001;07HN;00;JHR Willem Versluijssch;4363NE;AAGTEKERKE;717;Veere;Zeeland;Bo;Reformatorisch;20450;847,916167664671;167
20161001;07HO;00;Basisschool Op de Hoogte;9851AJ;BURUM;79;Kollumerland en Nieuwkruisland;Friesland;Bo;Protestants-Christelijk;40635;1054,11494252874;87
20161001;07HP;00;PC Bs De Earste Trimen;8771RT;NIJLAND;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;489,524390243902;82
20161001;07HQ;00;Basissch Inst Schreuder;1071CW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;20905;1970,6887755102;197
20161001;07HT;00;Chr Basissch It Lemieren;9255JN;TYTSJERK;737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;136,214285714286;42
20161001;07HV;00;De Grienden;4926AX;LAGE ZWALUWE;1719;Drimmelen;Noord-Brabant;Bo;Protestants-Christelijk;41782;380,955128205128;312
20161001;07HX;00;Basisschool De Bonkelder;8748DW;WITMARSUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42604;720,666666666667;102
20161001;07IA;00;School Met De Bijbel;4697CL;SINT-ANNALAND;716;Tholen;Zeeland;Bo;Reformatorisch;42724;582,793103448276;145
20161001;07IC;00;De Cambier;4003ZR;TIEL;281;Tiel;Gelderland;So;Algemeen bijzonder;41531;7100,5223880597;67
20161001;07IC;00;De Cambier;4003ZR;TIEL;281;Tiel;Gelderland;Vso;Algemeen bijzonder;41531;6673,65555555556;90
20161001;07IH;00;Pr Julianasch;3314KT;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;30582;422,745762711864;236
20161001;07IJ;00;Basisschool Op E Hichte;8629RA;SCHARNEGOUTUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;103,958041958042;143
20161001;07IK;00;St Martinus Basisschool;5911BM;VENLO;983;Venlo;Limburg;Bo;Rooms-Katholiek;24207;491,124378109453;201
20161001;07IL;00;Staetlansskoalle;8804NH;TZUM;70;Franekeradeel;Friesland;Bo;Protestants-Christelijk;42656;594,714285714286;91
20161001;07IM;00;SWS De Adeborg;9831PL;ADUARD;56;Zuidhorn;Groningen;Bo;Protestants-Christelijk;41571;623,217948717949;156
20161001;07IP;00;Basisschool It Harspit;9145SK;TERNAARD;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;459,168918918919;148
20161001;07IQ;00;Altra College;1016SL;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;5530,12307692308;65
20161001;07IQ;02;School 2 Care;1068KK;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;7722,68571428571;36
20161001;07IQ;05;Altra College Bascule;1105BC;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;13453,012195122;83
20161001;07IQ;06;Altra College Bascule FJP;1068KK;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;5996,5;14
20161001;07IQ;07;Altra College Noord;1023BB;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;6344,74242424242;66
20161001;07IQ;09;Altra College Zuidoost;1104NB;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;6111,27272727273;66
20161001;07IQ;12;Altra College Waterland;1447CP;PURMEREND;439;Purmerend;Noord-Holland;Vso;Algemeen bijzonder;24922;5714,62376237624;101
20161001;07IQ;13;Altra College Haarlemmermeer;2132AV;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Vso;Algemeen bijzonder;24922;8582,59649122807;57
20161001;07IQ;15;Altra College Bleichrodt;1105BC;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;12156,3105263158;190
20161001;07IQ;17;Altra College Zaanstreek;1562WP;KROMMENIE;479;Zaanstad;Noord-Holland;Vso;Algemeen bijzonder;24922;6576,52040816327;98
20161001;07IQ;20;Altra College De Koppeling;1105BN;AMSTERDAM;363;Amsterdam;Noord-Holland;Vso;Algemeen bijzonder;24922;3943,94117647059;35
20161001;07IR;00;KC De Loopplank;2951SC;ALBLASSERDAM;482;Alblasserdam;Zuid-Holland;Bo;Protestants-Christelijk;80433;647,137254901961;154
20161001;07IT;00;De Meerpaal ZMLK/Linie College;1787RC;JULIANADORP;400;Den Helder;Noord-Holland;So;Protestants-Christelijk;30742;7221,46511627907;43
20161001;07IT;00;De Meerpaal ZMLK/Linie College;1787RC;JULIANADORP;400;Den Helder;Noord-Holland;Vso;Protestants-Christelijk;30742;9345,125;72
20161001;07IV;00;GBS Het Zwaluwnest;3825BN;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Gereformeerd vrijgemaakt;40975;1306,78350515464;388
20161001;07IX;00;Roelof Venemaschool;1181ER;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Protestants-Christelijk;40020;667,359322033898;590
20161001;07IY;00;De Rank;7242KH;LOCHEM;262;Lochem;Gelderland;Bo;Protestants-Christelijk;27067;682,438202247191;178
20161001;07IZ;00;Basissch Kon Wilhelmina;9161BX;HOLLUM;60;Ameland;Friesland;Bo;Protestants-Christelijk;27340;0;72
20161001;07JC;00;BS de Uylenborch;4286BN;ALMKERK;874;Woudrichem;Noord-Brabant;Bo;Protestants-Christelijk;27860;135,1796875;256
20161001;07JE;00;De Boustien;9271VN;DE WESTEREEN;1891;Dantumadiel;Friesland;Bo;Protestants-Christelijk;41039;217,711934156379;243
20161001;07JG;00;RK Basissch Het Octaaf;2925BH;KRIMPEN AAN DEN IJSSEL;542;Krimpen aan den IJssel;Zuid-Holland;Bo;Rooms-Katholiek;24597;705,06876790831;350
20161001;07JH;00;Admiraal De Ruyterschool;1056HP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;41023;927,654377880184;217
20161001;07JK;00;Eerste Openluchtschool;1077KJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Algemeen bijzonder;28614;494,582278481013;237
20161001;07JM;00;De Kandelaar;4233CN;AMEIDE;707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;536,088;250
20161001;07JN;00;Julianabasisschool;4413AG;KRABBENDIJKE;703;Reimerswaal;Zeeland;Bo;Reformatorisch;29823;77,0491228070175;285
20161001;07JQ;00;Foeke Sjoerdsskoalle;9137RL;OOSTERNIJKERK;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;374,438461538462;130
20161001;07JR;00;Basissch De Welle;4416AT;KRUININGEN;703;Reimerswaal;Zeeland;Bo;Protestants-Christelijk;41582;178,824;125
20161001;07JU;00;CNS De Nieuwe Weg;3233BK;OOSTVOORNE;614;Westvoorne;Zuid-Holland;Bo;Protestants-Christelijk;41507;587,935323383085;201
20161001;07JV;00;Chr Basisschool Beesd;4153BE;BEESD;236;Geldermalsen;Gelderland;Bo;Protestants-Christelijk;30889;664,772357723577;123
20161001;07JX;00;SWS De Leister Igge;9218RH;OPEINDE;90;Smallingerland;Friesland;Bo;Protestants-Christelijk;40342;552,664285714286;140
20161001;07KA;00;Ichthusschool;8281EA;GENEMUIDEN;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41270;29,1036036036036;222
20161001;07KB;00;Ds G H Kerstenschool;4454BX;BORSSELE;654;Borsele;Zeeland;Bo;Reformatorisch;31890;915,232142857143;168
20161001;07KC;00;School Met De Bijbel;4171BA;HERWIJNEN;733;Lingewaal;Gelderland;Bo;Protestants-Christelijk;41396;182,977653631285;179
20161001;07KD;00;Chr Basisschool Rehoboth;2751AV;MOERKAPELLE;1892;Zuidplas;Zuid-Holland;Bo;Reformatorisch;32072;1181,75862068966;377
20161001;07KE;00;De Peppels PC Jenaplanbasissch;5831CA;BOXMEER;756;Boxmeer;Noord-Brabant;Bo;Protestants-Christelijk;30235;627,12676056338;358
20161001;07KF;00;Basisschool De Regenboog;3411XJ;LOPIK;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;47,354609929078;141
20161001;07KG;00;De Wegwijzer;7468AD;ENTER;189;Wierden;Overijssel;Bo;Protestants-Christelijk;92951;174,714285714286;147
20161001;07KH;00;De Nieuwe Wiel;3411XB;LOPIK;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41286;53,7724550898204;167
20161001;07KI;00;Basisschool Eben Haezer;2975BK;OTTOLAND;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;32631;319,132231404959;121
20161001;07KJ;00;De Fontein;2181TA;HILLEGOM;534;Hillegom;Zuid-Holland;Bo;Protestants-Christelijk;41366;415;221
20161001;07KK;00;Basisschool De Handpalm;9965RA;LEENS;1663;De Marne;Groningen;Bo;Gereformeerd vrijgemaakt;41025;778,569444444444;72
20161001;07KL;00;Basissch md Bijbel Het Kompas;3417EN;MONTFOORT;335;Montfoort;Utrecht;Bo;Reformatorisch;32813;2237,05590062112;161
20161001;07KN;00;Basissch Agatha Snellen;3512XG;UTRECHT;344;Utrecht;Utrecht;Bo;Algemeen bijzonder;33268;1141,45327102804;214
20161001;07KO;00;Geref BS De Fontein;7531ZD;ENSCHEDE;153;Enschede;Overijssel;Bo;Gereformeerd vrijgemaakt;41624;2303,94029850746;135
20161001;07KQ;00;ICB Wereldwijzer;7422NR;DEVENTER;150;Deventer;Overijssel;Bo;Samenwerking PC, RK;23128;719,446511627907;215
20161001;07KQ;01;ICB Wereldwijzer;7435PJ;OKKENBROEK;150;Deventer;Overijssel;Bo;Samenwerking PC, RK;23128;940,462962962963;54
20161001;07KR;00;School Met De Bijbel;6721NP;BENNEKOM;228;Ede;Gelderland;Bo;Protestants-Christelijk;33645;1987,92640692641;231
20161001;07KS;00;WG vd Hulstsch;8162XC;EPE;232;Epe;Gelderland;Bo;Protestants-Christelijk;41736;1017,13861386139;101
20161001;07KT;00;CNS Windesheim;7693PR;SIBCULO;160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;33853;570,950704225352;142
20161001;07KU;00;Casper Diemerschool;7691AW;BERGENTHEIM;160;Hardenberg;Overijssel;Bo;Gereformeerd vrijgemaakt;41624;363,302325581395;129
20161001;07KV;00;Calvijnschool;6744WX;EDERVEEN;228;Ede;Gelderland;Bo;Reformatorisch;34139;2314,32530120482;415
20161001;07KX;00;Basisschool Pr Beatrix;5571EJ;BERGEIJK;1724;Bergeijk;Noord-Brabant;Bo;Protestants-Christelijk;31384;306,122448979592;198
20161001;07KY;00;Eben Haezerschool;8075BN;ELSPEET;302;Nunspeet;Gelderland;Bo;Reformatorisch;34646;232,311475409836;183
20161001;07KZ;00;School Met De Bijbel;4126RT;HEI- EN BOEICOP;707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;185,344827586207;87
20161001;07LA;00;Prins Johan Frisoschool;2652ER;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;Protestants-Christelijk;41487;804,32264957265;469
20161001;07LB;00;Basisschool Roosjen;7981AC;DIEVER;1701;Westerveld;Drenthe;Bo;Protestants-Christelijk;41196;1255,96610169492;59
20161001;07LC;00;De Bargeweide;7211DC;EEFDE;262;Lochem;Gelderland;Bo;Protestants-Christelijk;41011;302,672619047619;168
20161001;07LD;00;Leeuwarder Schoolver;8917EN;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Algemeen bijzonder;35504;2040,11034482759;292
20161001;07LF;00;Basisschool De Gearing;9131LE;EE;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;302,897727272727;88
20161001;07LH;00;Basisschool De Farel;2225HK;KATWIJK ZH;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40508;141,58883248731;197
20161001;07LI;00;Basisschool St Jozef;3645EX;VINKEVEEN;736;De Ronde Venen;Utrecht;Bo;Rooms-Katholiek;41233;875,513698630137;146
20161001;07LJ;00;Basisschool Gaandeweg;1161VW;ZWANENBURG;394;Haarlemmermeer;Noord-Holland;Bo;Protestants-Christelijk;40775;484,603053435115;132
20161001;07LK;00;Geref Basissch Benjamin;6446TM;BRUNSSUM;899;Brunssum;Limburg;Bo;Protestants-Christelijk;36336;3108,97857142857;140
20161001;07LM;00;Basisschool Comenius;1782TC;DEN HELDER;400;Den Helder;Noord-Holland;Bo;Algemeen bijzonder;36440;1059,41212121212;166
20161001;07LN;00;Basisschool Livingstone;2803EL;GOUDA;513;Gouda;Zuid-Holland;Bo;Protestants-Christelijk;36479;810,715231788079;302
20161001;07LO;00;De Rietlanden;1156AP;MARKEN;852;Waterland;Noord-Holland;Bo;Protestants-Christelijk;41012;0;130
20161001;07LP;00;De Lichtlijn;1784VJ;DEN HELDER;400;Den Helder;Noord-Holland;Bo;Gereformeerd vrijgemaakt;41646;3349,27192982456;114
20161001;07LR;00;School Met De Bijbel;3267AK;GOUDSWAARD;588;Korendijk;Zuid-Holland;Bo;Reformatorisch;30133;105,814285714286;71
20161001;07LS;00;Koningin Julianaschool;4431DT;'S-GRAVENPOLDER;654;Borsele;Zeeland;Bo;Reformatorisch;42724;630,119680851064;376
20161001;07LT;00;Chr Opleidingsschool;2225SW;KATWIJK ZH;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40508;181,745454545455;440
20161001;07LU;00;Chr Basissch de Vore;9932CR;DELFZIJL;10;Delfzijl;Groningen;Bo;Protestants-Christelijk;41558;7815,38842975207;121
20161001;07LV;00;de Swirrel;9055MV;BRITSUM;81;Leeuwarderadeel;Friesland;Bo;Protestants-Christelijk;40632;803,033613445378;119
20161001;07LW;00;Basisschool De Rank;5702PM;HELMOND;794;Helmond;Noord-Brabant;Bo;Protestants-Christelijk;37428;793,645792563601;511
20161001;07LX;00;Timotheusschool;8096BV;OLDEBROEK;269;Oldebroek;Gelderland;Bo;Protestants-Christelijk;37519;317,033333333333;182
20161001;07LY;00;Basissch De Trampoline;2261ZB;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Samenwerking PC, RK;20281;576,119834710744;243
20161001;07LZ;00;Basisschool De Hoeksteen;2675XT;HONSELERSDIJK;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;209,616766467066;167
20161001;07MB;00;De Fontein;3481VA;HARMELEN;632;Woerden;Utrecht;Bo;Protestants-Christelijk;41286;214,059829059829;234
20161001;07MC;00;CBS De Rank;9591BJ;ONSTWEDDE;37;Stadskanaal;Groningen;Bo;Protestants-Christelijk;41358;294,51598173516;220
20161001;07MD;00;Casimirschool;5508PA;VELDHOVEN;861;Veldhoven;Noord-Brabant;Bo;Algemeen bijzonder;77338;407,888888888889;99
20161001;07ME;00;Chr BS Op Streek;9172NJ;FERWERT;1722;Ferwerderadiel;Friesland;Bo;Protestants-Christelijk;40789;94,6701030927835;97
20161001;07MF;00;Sch md Bijbel De Zaaier;6732BJ;HARSKAMP;228;Ede;Gelderland;Bo;Reformatorisch;38650;308,114478114478;297
20161001;07MG;00;Chr Basissch Eben Haezer;9036ME;MENAAM;1908;Menameradiel;Friesland;Bo;Protestants-Christelijk;42656;185,05035971223;139
20161001;07MH;00;Geref Basissch De Akker;2287TK;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Gereformeerd vrijgemaakt;41646;4047,46857142857;176
20161001;07MI;00;SSBO De Carrousel;7905GX;HOOGEVEEN;118;Hoogeveen;Drenthe;Sbo;Algemeen bijzonder;41414;3792,04724409449;127
20161001;07MJ;00;De Morgenster;4191DN;GELDERMALSEN;236;Geldermalsen;Gelderland;Bo;Protestants-Christelijk;41424;1548,41573033708;178
20161001;07MK;00;De Repelaer;3312LN;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;30582;921,507692307692;260
20161001;07ML;00;Nutssch de Regenboog;5665GC;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;Algemeen bijzonder;39352;347,350649350649;231
20161001;07MN;00;Basisschool St Jacobus;5521AV;EERSEL;770;Eersel;Noord-Brabant;Bo;Rooms-Katholiek;44201;112,578723404255;235
20161001;07MQ;00;Basisschool De Burcht;2235BK;VALKENBURG ZH;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40301;104,766497461929;394
20161001;07MR;00;J W v d Doelschool;4301XB;ZIERIKZEE;1676;Schouwen-Duiveland;Zeeland;Bo;Protestants-Christelijk;41583;228,867256637168;113
20161001;07MV;00;RK BS De Lage Weijkens;5175CP;LOON OP ZAND;809;Loon op Zand;Noord-Brabant;Bo;Rooms-Katholiek;71008;51,4837209302326;216
20161001;07MX;00;RK BS Maria Regina;4652GB;STEENBERGEN NB;851;Steenbergen;Noord-Brabant;Bo;Rooms-Katholiek;40517;1026,09259259259;378
20161001;07MY;00;Joh Looijengaskoalle;9283TJ;SURHUIZUM;59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;18,1376146788991;109
20161001;07NA;00;Basisschool St Martinus;6191LC;BEEK LB;888;Beek;Limburg;Bo;Rooms-Katholiek;83280;133,708520179372;223
20161001;07NB;00;St Bernardusschool;2382EA;ZOETERWOUDE;638;Zoeterwoude;Zuid-Holland;Bo;Rooms-Katholiek;57266;298,302083333333;192
